timestamp,datetime_utc,date,event_slug,event_title,market_slug,market_question,condition_id,token_id,outcome_name,price,probability,volume,liquidity,source_category,source_name,platform,source_endpoint,raw_file_path,data_status,use_in_probability_analysis
1730901924,2024-11-06T14:05:24Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.9969946872908032,0.9969946872908032,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901912,2024-11-06T14:05:12Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901912,2024-11-06T14:05:12Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.9969999923273462,0.9969999923273462,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901904,2024-11-06T14:05:04Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901902,2024-11-06T14:05:02Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901888,2024-11-06T14:04:48Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901878,2024-11-06T14:04:38Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901878,2024-11-06T14:04:38Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901872,2024-11-06T14:04:32Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901870,2024-11-06T14:04:30Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.997,0.997,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901868,2024-11-06T14:04:28Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901868,2024-11-06T14:04:28Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901868,2024-11-06T14:04:28Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.9969994777572045,0.9969994777572045,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901864,2024-11-06T14:04:24Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901862,2024-11-06T14:04:22Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901862,2024-11-06T14:04:22Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901854,2024-11-06T14:04:14Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.997,0.997,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901854,2024-11-06T14:04:14Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901848,2024-11-06T14:04:08Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901848,2024-11-06T14:04:08Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901846,2024-11-06T14:04:06Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901838,2024-11-06T14:03:58Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901832,2024-11-06T14:03:52Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901822,2024-11-06T14:03:42Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901816,2024-11-06T14:03:36Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901814,2024-11-06T14:03:34Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.997,0.997,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901814,2024-11-06T14:03:34Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901810,2024-11-06T14:03:30Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996999999994911,0.996999999994911,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901808,2024-11-06T14:03:28Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901808,2024-11-06T14:03:28Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901802,2024-11-06T14:03:22Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901802,2024-11-06T14:03:22Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901800,2024-11-06T14:03:20Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901798,2024-11-06T14:03:18Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
1730901796,2024-11-06T14:03:16Z,2024-11-06,presidential-election-winner-2024,Presidential Election Winner 2024,will-donald-trump-win-the-2024-us-presidential-election,Will Donald Trump win the 2024 US Presidential Election?,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,21742633143463906290569050155826241533067272736897614950488156847949938836455,Donald Trump,0.996,0.996,1531479284.504353,,prediction_market,Polymarket,Polymarket,https://data-api.polymarket.com/trades?market=0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260529T113234Z_trades_21742633143463906290569050155826241533067272736897614950488156847949938836455_1000.txt,real_api_data,TRUE
