research_case,snapshot_label,target_date,selected_timestamp,selected_datetime_utc,selected_date,event_slug,event_title,market_slug,market_question,condition_id,token_id,outcome_name,source_endpoint_type,probability,source_endpoint,raw_file_path,data_status,final_outcome_0_1,resolution_status,notes
anthropic_valuation,final_available,,1779984905,2026-05-28T16:15:05Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt0t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.0T by June 30?,0x45fb273305fc50b1ad74285f2bdf9064f905d76bc27f215108fdb4e81a0878e3,16040240860676097446762981384467174178666218757529004749229716486495944018672,Yes,prices_history,0.968,https://clob.polymarket.com/prices-history?market=16040240860676097446762981384467174178666218757529004749229716486495944018672&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_16040240860676097446762981384467174178666218757529004749229716486495944018672_1d.txt,real_api_data,1,open,snapshot_selection=final_available
anthropic_valuation,first_available,,1779898504,2026-05-27T16:15:04Z,2026-05-27,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,17128104263548589134560194248716940836854279714315203958781545541014165818204,Yes,prices_history,0.0205,https://clob.polymarket.com/prices-history?market=17128104263548589134560194248716940836854279714315203958781545541014165818204&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_17128104263548589134560194248716940836854279714315203958781545541014165818204_1d.txt,real_api_data,0,open,snapshot_selection=first_available
anthropic_valuation,T-30,2026-06-01,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,17128104263548589134560194248716940836854279714315203958781545541014165818204,Yes,prices_history,0.0185,https://clob.polymarket.com/prices-history?market=17128104263548589134560194248716940836854279714315203958781545541014165818204&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_17128104263548589134560194248716940836854279714315203958781545541014165818204_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-14,2026-06-17,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,17128104263548589134560194248716940836854279714315203958781545541014165818204,Yes,prices_history,0.0185,https://clob.polymarket.com/prices-history?market=17128104263548589134560194248716940836854279714315203958781545541014165818204&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_17128104263548589134560194248716940836854279714315203958781545541014165818204_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-7,2026-06-24,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,17128104263548589134560194248716940836854279714315203958781545541014165818204,Yes,prices_history,0.0185,https://clob.polymarket.com/prices-history?market=17128104263548589134560194248716940836854279714315203958781545541014165818204&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_17128104263548589134560194248716940836854279714315203958781545541014165818204_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-3,2026-06-28,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,17128104263548589134560194248716940836854279714315203958781545541014165818204,Yes,prices_history,0.0185,https://clob.polymarket.com/prices-history?market=17128104263548589134560194248716940836854279714315203958781545541014165818204&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_17128104263548589134560194248716940836854279714315203958781545541014165818204_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-1,2026-06-30,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,17128104263548589134560194248716940836854279714315203958781545541014165818204,Yes,prices_history,0.0185,https://clob.polymarket.com/prices-history?market=17128104263548589134560194248716940836854279714315203958781545541014165818204&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_17128104263548589134560194248716940836854279714315203958781545541014165818204_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,final_available,,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,17128104263548589134560194248716940836854279714315203958781545541014165818204,Yes,prices_history,0.0185,https://clob.polymarket.com/prices-history?market=17128104263548589134560194248716940836854279714315203958781545541014165818204&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_17128104263548589134560194248716940836854279714315203958781545541014165818204_1d.txt,real_api_data,0,open,snapshot_selection=final_available
anthropic_valuation,first_available,,1779898565,2026-05-27T16:16:05Z,2026-05-27,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-875b-by-june-30,Will Anthropic’s valuation hit (LOW) $875B by June 30?,0x351654b935455974b1ff5b152479cdbc00a80346d2378d94a69ea17fff96c372,3015847524067032944034123120815206918161257902805357956057495131423618986926,Yes,prices_history,0.08,https://clob.polymarket.com/prices-history?market=3015847524067032944034123120815206918161257902805357956057495131423618986926&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_3015847524067032944034123120815206918161257902805357956057495131423618986926_1d.txt,real_api_data,0,open,snapshot_selection=first_available
anthropic_valuation,T-30,2026-06-01,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-875b-by-june-30,Will Anthropic’s valuation hit (LOW) $875B by June 30?,0x351654b935455974b1ff5b152479cdbc00a80346d2378d94a69ea17fff96c372,3015847524067032944034123120815206918161257902805357956057495131423618986926,Yes,prices_history,0.08,https://clob.polymarket.com/prices-history?market=3015847524067032944034123120815206918161257902805357956057495131423618986926&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_3015847524067032944034123120815206918161257902805357956057495131423618986926_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-14,2026-06-17,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-875b-by-june-30,Will Anthropic’s valuation hit (LOW) $875B by June 30?,0x351654b935455974b1ff5b152479cdbc00a80346d2378d94a69ea17fff96c372,3015847524067032944034123120815206918161257902805357956057495131423618986926,Yes,prices_history,0.08,https://clob.polymarket.com/prices-history?market=3015847524067032944034123120815206918161257902805357956057495131423618986926&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_3015847524067032944034123120815206918161257902805357956057495131423618986926_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-7,2026-06-24,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-875b-by-june-30,Will Anthropic’s valuation hit (LOW) $875B by June 30?,0x351654b935455974b1ff5b152479cdbc00a80346d2378d94a69ea17fff96c372,3015847524067032944034123120815206918161257902805357956057495131423618986926,Yes,prices_history,0.08,https://clob.polymarket.com/prices-history?market=3015847524067032944034123120815206918161257902805357956057495131423618986926&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_3015847524067032944034123120815206918161257902805357956057495131423618986926_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-3,2026-06-28,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-875b-by-june-30,Will Anthropic’s valuation hit (LOW) $875B by June 30?,0x351654b935455974b1ff5b152479cdbc00a80346d2378d94a69ea17fff96c372,3015847524067032944034123120815206918161257902805357956057495131423618986926,Yes,prices_history,0.08,https://clob.polymarket.com/prices-history?market=3015847524067032944034123120815206918161257902805357956057495131423618986926&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_3015847524067032944034123120815206918161257902805357956057495131423618986926_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-1,2026-06-30,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-875b-by-june-30,Will Anthropic’s valuation hit (LOW) $875B by June 30?,0x351654b935455974b1ff5b152479cdbc00a80346d2378d94a69ea17fff96c372,3015847524067032944034123120815206918161257902805357956057495131423618986926,Yes,prices_history,0.08,https://clob.polymarket.com/prices-history?market=3015847524067032944034123120815206918161257902805357956057495131423618986926&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_3015847524067032944034123120815206918161257902805357956057495131423618986926_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,final_available,,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-875b-by-june-30,Will Anthropic’s valuation hit (LOW) $875B by June 30?,0x351654b935455974b1ff5b152479cdbc00a80346d2378d94a69ea17fff96c372,3015847524067032944034123120815206918161257902805357956057495131423618986926,Yes,prices_history,0.08,https://clob.polymarket.com/prices-history?market=3015847524067032944034123120815206918161257902805357956057495131423618986926&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_3015847524067032944034123120815206918161257902805357956057495131423618986926_1d.txt,real_api_data,0,open,snapshot_selection=final_available
anthropic_valuation,first_available,,1779898506,2026-05-27T16:15:06Z,2026-05-27,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,31254290044696022935994857038335653280236616469183990491209140666417272010604,No,prices_history,0.9795,https://clob.polymarket.com/prices-history?market=31254290044696022935994857038335653280236616469183990491209140666417272010604&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_31254290044696022935994857038335653280236616469183990491209140666417272010604_1d.txt,real_api_data,1,open,snapshot_selection=first_available
anthropic_valuation,T-30,2026-06-01,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,31254290044696022935994857038335653280236616469183990491209140666417272010604,No,prices_history,0.9815,https://clob.polymarket.com/prices-history?market=31254290044696022935994857038335653280236616469183990491209140666417272010604&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_31254290044696022935994857038335653280236616469183990491209140666417272010604_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-14,2026-06-17,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,31254290044696022935994857038335653280236616469183990491209140666417272010604,No,prices_history,0.9815,https://clob.polymarket.com/prices-history?market=31254290044696022935994857038335653280236616469183990491209140666417272010604&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_31254290044696022935994857038335653280236616469183990491209140666417272010604_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-7,2026-06-24,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,31254290044696022935994857038335653280236616469183990491209140666417272010604,No,prices_history,0.9815,https://clob.polymarket.com/prices-history?market=31254290044696022935994857038335653280236616469183990491209140666417272010604&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_31254290044696022935994857038335653280236616469183990491209140666417272010604_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-3,2026-06-28,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,31254290044696022935994857038335653280236616469183990491209140666417272010604,No,prices_history,0.9815,https://clob.polymarket.com/prices-history?market=31254290044696022935994857038335653280236616469183990491209140666417272010604&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_31254290044696022935994857038335653280236616469183990491209140666417272010604_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-1,2026-06-30,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,31254290044696022935994857038335653280236616469183990491209140666417272010604,No,prices_history,0.9815,https://clob.polymarket.com/prices-history?market=31254290044696022935994857038335653280236616469183990491209140666417272010604&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_31254290044696022935994857038335653280236616469183990491209140666417272010604_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,final_available,,1779984843,2026-05-28T16:14:03Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt75t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.75T by June 30?,0x9fe50124f0e6ea1f1706ebe2107e82c66ad6f77071d0fd5a900ad56290403890,31254290044696022935994857038335653280236616469183990491209140666417272010604,No,prices_history,0.9815,https://clob.polymarket.com/prices-history?market=31254290044696022935994857038335653280236616469183990491209140666417272010604&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_31254290044696022935994857038335653280236616469183990491209140666417272010604_1d.txt,real_api_data,1,open,snapshot_selection=final_available
anthropic_valuation,first_available,,1779898565,2026-05-27T16:16:05Z,2026-05-27,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt0t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.0T by June 30?,0x45fb273305fc50b1ad74285f2bdf9064f905d76bc27f215108fdb4e81a0878e3,39462971141816025897445442908876923818616799932441332016897556514905244921714,No,prices_history,0.085,https://clob.polymarket.com/prices-history?market=39462971141816025897445442908876923818616799932441332016897556514905244921714&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_39462971141816025897445442908876923818616799932441332016897556514905244921714_1d.txt,real_api_data,0,open,snapshot_selection=first_available
anthropic_valuation,T-30,2026-06-01,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt0t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.0T by June 30?,0x45fb273305fc50b1ad74285f2bdf9064f905d76bc27f215108fdb4e81a0878e3,39462971141816025897445442908876923818616799932441332016897556514905244921714,No,prices_history,0.032,https://clob.polymarket.com/prices-history?market=39462971141816025897445442908876923818616799932441332016897556514905244921714&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_39462971141816025897445442908876923818616799932441332016897556514905244921714_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-14,2026-06-17,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt0t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.0T by June 30?,0x45fb273305fc50b1ad74285f2bdf9064f905d76bc27f215108fdb4e81a0878e3,39462971141816025897445442908876923818616799932441332016897556514905244921714,No,prices_history,0.032,https://clob.polymarket.com/prices-history?market=39462971141816025897445442908876923818616799932441332016897556514905244921714&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_39462971141816025897445442908876923818616799932441332016897556514905244921714_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-7,2026-06-24,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt0t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.0T by June 30?,0x45fb273305fc50b1ad74285f2bdf9064f905d76bc27f215108fdb4e81a0878e3,39462971141816025897445442908876923818616799932441332016897556514905244921714,No,prices_history,0.032,https://clob.polymarket.com/prices-history?market=39462971141816025897445442908876923818616799932441332016897556514905244921714&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_39462971141816025897445442908876923818616799932441332016897556514905244921714_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-3,2026-06-28,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt0t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.0T by June 30?,0x45fb273305fc50b1ad74285f2bdf9064f905d76bc27f215108fdb4e81a0878e3,39462971141816025897445442908876923818616799932441332016897556514905244921714,No,prices_history,0.032,https://clob.polymarket.com/prices-history?market=39462971141816025897445442908876923818616799932441332016897556514905244921714&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_39462971141816025897445442908876923818616799932441332016897556514905244921714_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-1,2026-06-30,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt0t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.0T by June 30?,0x45fb273305fc50b1ad74285f2bdf9064f905d76bc27f215108fdb4e81a0878e3,39462971141816025897445442908876923818616799932441332016897556514905244921714,No,prices_history,0.032,https://clob.polymarket.com/prices-history?market=39462971141816025897445442908876923818616799932441332016897556514905244921714&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_39462971141816025897445442908876923818616799932441332016897556514905244921714_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,final_available,,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt0t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.0T by June 30?,0x45fb273305fc50b1ad74285f2bdf9064f905d76bc27f215108fdb4e81a0878e3,39462971141816025897445442908876923818616799932441332016897556514905244921714,No,prices_history,0.032,https://clob.polymarket.com/prices-history?market=39462971141816025897445442908876923818616799932441332016897556514905244921714&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_39462971141816025897445442908876923818616799932441332016897556514905244921714_1d.txt,real_api_data,0,open,snapshot_selection=final_available
anthropic_valuation,first_available,,1779898565,2026-05-27T16:16:05Z,2026-05-27,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,43186070120107832349019748782705224538882816636485048751766779961476132151945,Yes,prices_history,0.065,https://clob.polymarket.com/prices-history?market=43186070120107832349019748782705224538882816636485048751766779961476132151945&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43186070120107832349019748782705224538882816636485048751766779961476132151945_1d.txt,real_api_data,0,open,snapshot_selection=first_available
anthropic_valuation,T-30,2026-06-01,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,43186070120107832349019748782705224538882816636485048751766779961476132151945,Yes,prices_history,0.065,https://clob.polymarket.com/prices-history?market=43186070120107832349019748782705224538882816636485048751766779961476132151945&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43186070120107832349019748782705224538882816636485048751766779961476132151945_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-14,2026-06-17,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,43186070120107832349019748782705224538882816636485048751766779961476132151945,Yes,prices_history,0.065,https://clob.polymarket.com/prices-history?market=43186070120107832349019748782705224538882816636485048751766779961476132151945&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43186070120107832349019748782705224538882816636485048751766779961476132151945_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-7,2026-06-24,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,43186070120107832349019748782705224538882816636485048751766779961476132151945,Yes,prices_history,0.065,https://clob.polymarket.com/prices-history?market=43186070120107832349019748782705224538882816636485048751766779961476132151945&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43186070120107832349019748782705224538882816636485048751766779961476132151945_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-3,2026-06-28,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,43186070120107832349019748782705224538882816636485048751766779961476132151945,Yes,prices_history,0.065,https://clob.polymarket.com/prices-history?market=43186070120107832349019748782705224538882816636485048751766779961476132151945&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43186070120107832349019748782705224538882816636485048751766779961476132151945_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
