meeting_month,meeting_date,event_slug,event_title,market_question,outcome_name,normalized_outcome_label,snapshot_label,target_date,selected_timestamp,selected_datetime_utc,selected_date,probability,realized_outcome_0_1,brier_score,absolute_error,source_endpoint_type,source_endpoint,raw_file_path,data_status,notes
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,Yes,50_plus_bps_cut,final_available,2026-04-29,1777494594,2026-04-29T20:29:54Z,2026-04-29,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xd72622d154dfe65b9c019d6afcfe75a55717e5c502db611f555b101aafbf6ec5&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150558Z_trades_18690049947242812495755151360212639738977254879109748949267393375856311641700_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,No,other,T-7,2026-04-22,1776897204,2026-04-22T22:33:24Z,2026-04-22,0.998,0,0.996004,0.998,trades_fallback,https://data-api.polymarket.com/trades?market=0xd72622d154dfe65b9c019d6afcfe75a55717e5c502db611f555b101aafbf6ec5&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150600Z_trades_44217754360633979680316989769899520588351517398269898942558308875588541304698_1000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,No,other,T-3,2026-04-26,1777242030,2026-04-26T22:20:30Z,2026-04-26,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xd72622d154dfe65b9c019d6afcfe75a55717e5c502db611f555b101aafbf6ec5&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150600Z_trades_44217754360633979680316989769899520588351517398269898942558308875588541304698_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,No,other,T-1,2026-04-28,1777392588,2026-04-28T16:09:48Z,2026-04-28,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xd72622d154dfe65b9c019d6afcfe75a55717e5c502db611f555b101aafbf6ec5&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150600Z_trades_44217754360633979680316989769899520588351517398269898942558308875588541304698_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,No,other,final_available,2026-04-29,1777495004,2026-04-29T20:36:44Z,2026-04-29,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xd72622d154dfe65b9c019d6afcfe75a55717e5c502db611f555b101aafbf6ec5&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150600Z_trades_44217754360633979680316989769899520588351517398269898942558308875588541304698_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,No,other,T-7,2026-04-22,1776894972,2026-04-22T21:56:12Z,2026-04-22,0.998,0,0.996004,0.998,trades_fallback,https://data-api.polymarket.com/trades?market=0xd4d00e5bf8b960cc37c74c1ec19e41e00b0706add203ddcfbb65ad006c5c223a&limit=1000&offset=2000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150608Z_trades_30695356184876659373803609107050405812738015124680927512315982415984867952338_2000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,No,other,T-3,2026-04-26,1777241438,2026-04-26T22:10:38Z,2026-04-26,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xd4d00e5bf8b960cc37c74c1ec19e41e00b0706add203ddcfbb65ad006c5c223a&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150608Z_trades_30695356184876659373803609107050405812738015124680927512315982415984867952338_1000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,No,other,T-1,2026-04-28,1777420172,2026-04-28T23:49:32Z,2026-04-28,0.998,0,0.996004,0.998,trades_fallback,https://data-api.polymarket.com/trades?market=0xd4d00e5bf8b960cc37c74c1ec19e41e00b0706add203ddcfbb65ad006c5c223a&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150608Z_trades_30695356184876659373803609107050405812738015124680927512315982415984867952338_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,No,other,final_available,2026-04-29,1777487424,2026-04-29T18:30:24Z,2026-04-29,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xd4d00e5bf8b960cc37c74c1ec19e41e00b0706add203ddcfbb65ad006c5c223a&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150608Z_trades_30695356184876659373803609107050405812738015124680927512315982415984867952338_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 25 bps after the April 2026 meeting?,Yes,25_bps_cut,T-7,2026-04-22,1776897704,2026-04-22T22:41:44Z,2026-04-22,0.004,0,1.6e-05,0.004,trades_fallback,https://data-api.polymarket.com/trades?market=0x0d14f5dc9fb3250ec888b1ac8d9fe9a0ce06f9d3ea60fdf138e8690622fea84c&limit=1000&offset=2000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150602Z_trades_83479140651306794046790588004449066364152228067472874205697111967337978544729_2000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 25 bps after the April 2026 meeting?,Yes,25_bps_cut,T-3,2026-04-26,1777247484,2026-04-26T23:51:24Z,2026-04-26,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0x0d14f5dc9fb3250ec888b1ac8d9fe9a0ce06f9d3ea60fdf138e8690622fea84c&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150601Z_trades_83479140651306794046790588004449066364152228067472874205697111967337978544729_1000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 25 bps after the April 2026 meeting?,Yes,25_bps_cut,T-1,2026-04-28,1777420684,2026-04-28T23:58:04Z,2026-04-28,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0x0d14f5dc9fb3250ec888b1ac8d9fe9a0ce06f9d3ea60fdf138e8690622fea84c&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150601Z_trades_83479140651306794046790588004449066364152228067472874205697111967337978544729_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 25 bps after the April 2026 meeting?,Yes,25_bps_cut,final_available,2026-04-29,1777492330,2026-04-29T19:52:10Z,2026-04-29,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0x0d14f5dc9fb3250ec888b1ac8d9fe9a0ce06f9d3ea60fdf138e8690622fea84c&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150601Z_trades_83479140651306794046790588004449066364152228067472874205697111967337978544729_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 25 bps after the April 2026 meeting?,No,other,T-7,2026-04-22,1776894950,2026-04-22T21:55:50Z,2026-04-22,0.997,0,0.994009,0.997,trades_fallback,https://data-api.polymarket.com/trades?market=0x0d14f5dc9fb3250ec888b1ac8d9fe9a0ce06f9d3ea60fdf138e8690622fea84c&limit=1000&offset=2000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150603Z_trades_86189905157402748775272356734086074576046362545577080735663677743589826713172_2000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 25 bps after the April 2026 meeting?,No,other,T-3,2026-04-26,1777221594,2026-04-26T16:39:54Z,2026-04-26,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0x0d14f5dc9fb3250ec888b1ac8d9fe9a0ce06f9d3ea60fdf138e8690622fea84c&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150602Z_trades_86189905157402748775272356734086074576046362545577080735663677743589826713172_1000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 25 bps after the April 2026 meeting?,No,other,T-1,2026-04-28,1777419694,2026-04-28T23:41:34Z,2026-04-28,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0x0d14f5dc9fb3250ec888b1ac8d9fe9a0ce06f9d3ea60fdf138e8690622fea84c&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150602Z_trades_86189905157402748775272356734086074576046362545577080735663677743589826713172_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 25 bps after the April 2026 meeting?,No,other,final_available,2026-04-29,1777492438,2026-04-29T19:53:58Z,2026-04-29,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0x0d14f5dc9fb3250ec888b1ac8d9fe9a0ce06f9d3ea60fdf138e8690622fea84c&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150602Z_trades_86189905157402748775272356734086074576046362545577080735663677743589826713172_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,Yes,25_plus_bps_hike,T-7,2026-04-22,1776898434,2026-04-22T22:53:54Z,2026-04-22,0.0030000000003,0,9.000000001800001e-06,0.0030000000003,trades_fallback,https://data-api.polymarket.com/trades?market=0xd4d00e5bf8b960cc37c74c1ec19e41e00b0706add203ddcfbb65ad006c5c223a&limit=1000&offset=2000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150607Z_trades_9556122149160720922715284597610520228366807023831966638741974320131898296289_2000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,Yes,25_plus_bps_hike,T-3,2026-04-26,1777247506,2026-04-26T23:51:46Z,2026-04-26,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xd4d00e5bf8b960cc37c74c1ec19e41e00b0706add203ddcfbb65ad006c5c223a&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150606Z_trades_9556122149160720922715284597610520228366807023831966638741974320131898296289_1000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,Yes,25_plus_bps_hike,T-1,2026-04-28,1777420718,2026-04-28T23:58:38Z,2026-04-28,0.002,0,4e-06,0.002,trades_fallback,https://data-api.polymarket.com/trades?market=0xd4d00e5bf8b960cc37c74c1ec19e41e00b0706add203ddcfbb65ad006c5c223a&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150605Z_trades_9556122149160720922715284597610520228366807023831966638741974320131898296289_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,Yes,25_plus_bps_hike,final_available,2026-04-29,1777493344,2026-04-29T20:09:04Z,2026-04-29,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xd4d00e5bf8b960cc37c74c1ec19e41e00b0706add203ddcfbb65ad006c5c223a&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150605Z_trades_9556122149160720922715284597610520228366807023831966638741974320131898296289_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will there be no change in Fed interest rates after the April 2026 meeting?,No,other,T-3,2026-04-26,1777247924,2026-04-26T23:58:44Z,2026-04-26,0.002,0,4e-06,0.002,trades_fallback,https://data-api.polymarket.com/trades?market=0x36e8ca24d2a13435f519f15580d42b45cdbe3bc425fb39a7c2733260357af0fa&limit=1000&offset=3000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150605Z_trades_31766935524058663070405983804663917978960087327501512757848582448134393241922_3000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will there be no change in Fed interest rates after the April 2026 meeting?,No,other,T-1,2026-04-28,1777420752,2026-04-28T23:59:12Z,2026-04-28,0.003000000012,0,9.000000072e-06,0.003000000012,trades_fallback,https://data-api.polymarket.com/trades?market=0x36e8ca24d2a13435f519f15580d42b45cdbe3bc425fb39a7c2733260357af0fa&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150605Z_trades_31766935524058663070405983804663917978960087327501512757848582448134393241922_1000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will there be no change in Fed interest rates after the April 2026 meeting?,No,other,final_available,2026-04-29,1777497446,2026-04-29T21:17:26Z,2026-04-29,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0x36e8ca24d2a13435f519f15580d42b45cdbe3bc425fb39a7c2733260357af0fa&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150605Z_trades_31766935524058663070405983804663917978960087327501512757848582448134393241922_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will there be no change in Fed interest rates after the April 2026 meeting?,Yes,no_change,T-3,2026-04-26,1777247786,2026-04-26T23:56:26Z,2026-04-26,0.999,1,1.0000000000000019e-06,0.0010000000000000009,trades_fallback,https://data-api.polymarket.com/trades?market=0x36e8ca24d2a13435f519f15580d42b45cdbe3bc425fb39a7c2733260357af0fa&limit=1000&offset=3000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150604Z_trades_63586620628756015058616403521099137018911742768824051367331188904593189743777_3000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will there be no change in Fed interest rates after the April 2026 meeting?,Yes,no_change,T-1,2026-04-28,1777420022,2026-04-28T23:47:02Z,2026-04-28,0.998,1,4.0000000000000074e-06,0.0020000000000000018,trades_fallback,https://data-api.polymarket.com/trades?market=0x36e8ca24d2a13435f519f15580d42b45cdbe3bc425fb39a7c2733260357af0fa&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150603Z_trades_63586620628756015058616403521099137018911742768824051367331188904593189743777_1000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will there be no change in Fed interest rates after the April 2026 meeting?,Yes,no_change,final_available,2026-04-29,1777497378,2026-04-29T21:16:18Z,2026-04-29,0.999,1,1.0000000000000019e-06,0.0010000000000000009,trades_fallback,https://data-api.polymarket.com/trades?market=0x36e8ca24d2a13435f519f15580d42b45cdbe3bc425fb39a7c2733260357af0fa&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150603Z_trades_63586620628756015058616403521099137018911742768824051367331188904593189743777_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
